clip_name,O,C,E,A,N
S03_kinect_2_clip778.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip779.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip780.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip781.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip782.npy,1.0,1.0,1.0,1.0,0.0
S05_kinect_1_clip1.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip2.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip3.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip4.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip5.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip6.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip7.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip8.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip9.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip10.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip11.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip12.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip13.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip14.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip15.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip16.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip17.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip18.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip19.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip20.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip21.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip22.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip23.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip24.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip25.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip26.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip27.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip28.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip29.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip30.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip31.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip32.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip33.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip34.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip35.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip36.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip37.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip38.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip39.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip40.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip41.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip42.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip43.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip44.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip45.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip46.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip47.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip48.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip49.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip50.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip51.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip52.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip53.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip54.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip55.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip56.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip57.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip58.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip59.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip60.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip61.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip62.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip63.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip64.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip65.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip66.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip67.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip68.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip69.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip70.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip71.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip72.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip73.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip74.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip75.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip76.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip77.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip78.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip79.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip80.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip81.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip82.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip83.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip84.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip85.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip86.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip87.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip88.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip89.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip90.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip91.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip92.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip93.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip94.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip95.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip96.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip97.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip98.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip99.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip100.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip101.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip102.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip103.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip104.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip105.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip106.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip107.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip108.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip109.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip110.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip111.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip112.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip113.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip114.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip115.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip116.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip117.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip118.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip119.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip120.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip121.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip122.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip123.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip124.npy,0.0,0.0,1.0,0.0,0.0
S05_kinect_1_clip125.npy,0.0,0.0,1.0,0.0,0.0
S07_kinect_1_clip1.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip2.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip3.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip4.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip5.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip6.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip7.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip8.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip9.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip10.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip11.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip12.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip13.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip14.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip15.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip16.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip17.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip18.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip19.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip20.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip21.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip22.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip23.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip24.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip25.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip26.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip27.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip28.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip29.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip30.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip31.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip32.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip33.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip34.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip35.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip36.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip37.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip38.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip39.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip40.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip41.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip42.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip43.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip44.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip45.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip46.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip47.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip48.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip49.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip50.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip51.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip52.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip53.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip54.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip55.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip56.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip57.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip58.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip59.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip60.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip61.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip62.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip63.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip64.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip65.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip66.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip67.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip68.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip69.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip70.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip71.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip72.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip73.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip74.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip75.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip76.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip77.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip78.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip79.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip80.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip81.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip82.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip83.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip84.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip85.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip86.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip87.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip88.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip89.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip90.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip91.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip92.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip93.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip94.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip95.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip96.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip97.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip98.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip99.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip100.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip101.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip102.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip103.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip104.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip105.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip106.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip107.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip108.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip109.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip110.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip111.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip112.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip113.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip114.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip115.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip116.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip117.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip118.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip119.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip120.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip121.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip122.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip123.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip124.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip125.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip126.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip127.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip128.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip129.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip130.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip131.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip132.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip133.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip134.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip135.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip136.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip137.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip138.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip139.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip140.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip141.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip142.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip143.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip144.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip145.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip146.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip147.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip148.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip149.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip150.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip151.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip152.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip153.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip154.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip155.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip156.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip157.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip158.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip159.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip160.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip161.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip162.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip163.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip164.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip165.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip166.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip167.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip168.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip169.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip170.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip171.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip172.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip173.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip174.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip175.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip176.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip177.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip178.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip179.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip180.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip181.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip182.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip183.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip184.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip185.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip186.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip187.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip188.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip189.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip190.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip191.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip192.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip193.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip194.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip195.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip196.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip197.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip198.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip199.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip200.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip201.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip202.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip203.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip204.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip205.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip206.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip207.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip208.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip209.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip210.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip211.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip212.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip213.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip214.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip215.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip216.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip217.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip218.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip219.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip220.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip221.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip222.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip223.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip224.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip225.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip226.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip227.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip228.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip229.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip230.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip231.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip232.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip233.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip234.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip235.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip236.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip237.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip238.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip239.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip240.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip241.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip242.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip243.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip244.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip245.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip246.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip247.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip248.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip249.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip250.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip251.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip252.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip253.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip254.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip255.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip256.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip257.npy,0.0,0.0,0.0,0.0,1.0
S07_kinect_1_clip258.npy,0.0,0.0,0.0,0.0,1.0
